 6.998301e+00,  1.089264e+06 
 7.082625e+00,  1.076296e+06 
 7.257752e+00,  1.050325e+06 
 6.900905e+00,  1.104638e+06 
 4.845950e-01,  1.573066e+07 
 4.870902e-01,  1.565008e+07 
 3.556728e-01,  2.143262e+07 
 5.208063e-01,  1.463692e+07 
 4.907204e-01,  1.553430e+07 
 5.332651e-01,  1.429495e+07 
 4.908266e-01,  1.553094e+07 
 5.266101e-01,  1.447560e+07 
 5.447965e-01,  1.399238e+07 
 4.449520e-01,  1.713219e+07 
 5.037732e-01,  1.513181e+07 
 4.790330e-01,  1.591331e+07 
 4.684029e-01,  1.627445e+07 
 4.776917e-01,  1.595799e+07 
 1.194495e-02,  6.381778e+08 
