n,m,threads,time,flops
1000, 1000, 1  2.694536e+00,  2.227100e+09 
1000, 1000, 4  7.395521e-01,  8.114371e+09 
1000, 1000, 7  7.229839e-01,  8.300323e+09 
1000, 1000, 10  3.640086e-01,  1.648588e+10 
1000, 1000, 13  5.601926e-01,  1.071239e+10 
1000, 1000, 16  3.087713e-01,  1.943509e+10 
100, 100, 1  2.100053e+00,  2.857076e+09 
100, 100, 4  1.017435e+00,  5.897195e+09 
100, 100, 7  1.066841e+00,  5.624091e+09 
100, 100, 10  1.215312e+00,  4.937014e+09 
100, 100, 13  1.454656e+00,  4.124694e+09 
100, 100, 16  1.775537e+00,  3.379266e+09 
100, 20000, 1  2.564976e+00,  2.339983e+09 
100, 20000, 4  1.383945e+00,  4.336878e+09 
100, 20000, 7  8.503688e-01,  7.058114e+09 
100, 20000, 10  1.131441e+00,  5.304738e+09 
100, 20000, 13  8.136136e-01,  7.376966e+09 
100, 20000, 16  1.128403e+00,  5.319020e+09 
20000, 100, 1  2.938369e+00,  2.042630e+09 
20000, 100, 4  1.308625e+00,  4.586492e+09 
20000, 100, 7  1.219970e+00,  4.919794e+09 
20000, 100, 10  1.196341e+00,  5.016963e+09 
20000, 100, 13  1.267602e+00,  4.734926e+09 
20000, 100, 16  1.105754e+00,  5.427969e+09 
5000, 5000, 1  2.861621e+00,  2.105450e+09 
5000, 5000, 4  1.323325e+00,  4.552927e+09 
5000, 5000, 7  1.170102e+00,  5.149122e+09 
5000, 5000, 10  1.136316e+00,  5.302220e+09 
5000, 5000, 13  9.762284e-01,  6.171711e+09 
5000, 5000, 16  1.109488e+00,  5.430435e+09 
