 1.636828e-02,  4.657179e+08 
 9.384907e-03,  8.122616e+08 
 9.289593e-03,  8.205957e+08 
 1.003106e-02,  7.599398e+08 
 1.036172e-02,  7.356887e+08 
 1.038498e-02,  7.340410e+08 
 1.012670e-02,  7.527625e+08 
 1.045438e-02,  7.291681e+08 
 1.018840e-02,  7.482036e+08 
 1.008882e-02,  7.555886e+08 
 1.012358e-02,  7.529943e+08 
 6.546570e-04,  2.772444e+08 
 7.347840e-04,  2.470114e+08 
 6.921740e-04,  2.622173e+08 
 6.624910e-04,  2.739660e+08 
 6.489860e-04,  2.796670e+08 
 6.894990e-04,  2.632346e+08 
 7.496770e-04,  2.421043e+08 
 1.297748e-03,  2.797153e+08 
 2.009011e-03,  3.613718e+08 
 1.007264e-02,  7.568027e+08 
 1.069499e-02,  7.127638e+08 
 1.049925e-02,  7.260521e+08 
 1.197456e-03,  4.547140e+08 
 1.939860e-03,  2.806904e+08 
 1.442099e-03,  3.775746e+08 
 1.222248e-03,  4.454906e+08 
 8.293189e-02,  6.565629e+06 
 1.147678e-03,  4.744362e+08 
 1.255707e-03,  4.336203e+08 
 1.070548e-02,  7.120656e+08 
 1.011243e-02,  7.538250e+08 
 1.040115e-02,  7.328998e+08 
 1.035420e-02,  7.362230e+08 
 1.012725e-02,  7.168777e+08 
 1.727804e-01,  1.050467e+09 
 1.391526e+00,  1.293652e+09 
 1.396049e+00,  1.289461e+09 
 1.399627e+00,  1.286165e+09 
 2.142159e-01,  1.055472e+09 
 2.151112e-01,  1.051079e+09 
 1.030029e-02,  7.400763e+08 
 9.973624e-03,  7.643160e+08 
 1.009461e-02,  7.551555e+08 
 1.844122e-02,  4.133674e+08 
 3.685556e-01,  2.068345e+07 
 4.349145e-01,  1.752758e+07 
 1.451402e-02,  5.252163e+08 
 4.650361e-01,  1.639227e+07 
 4.460778e-01,  1.708895e+07 
 3.885121e-01,  1.962101e+07 
 4.549896e-01,  1.675423e+07 
 1.812574e-02,  4.205622e+08 
 1.059081e-02,  7.197750e+08 
 1.082068e-02,  7.044844e+08 
 3.993210e-03,  1.908991e+09 
 4.089632e-03,  1.863982e+09 
 4.660636e-03,  1.635614e+09 
 7.885558e-03,  9.667039e+08 
