n,m,threads,time,flops
1000, 1000, 1  1.910716e-02,  6.281415e+08 
1000, 1000, 4  1.189475e+00,  5.045083e+09 
1000, 1000, 7  8.581397e-01,  6.993034e+09 
1000, 1000, 10  1.024589e+00,  5.856985e+09 
1000, 1000, 13  1.372291e+00,  4.372978e+09 
1000, 1000, 16  8.625306e-01,  6.957435e+09 
100, 100, 1  3.331070e+00,  1.801226e+09 
100, 100, 4  1.518208e+00,  3.952034e+09 
100, 100, 7  1.363398e+00,  4.400778e+09 
100, 100, 10  1.511052e+00,  3.970750e+09 
100, 100, 13  1.680956e+00,  3.569403e+09 
100, 100, 16  1.984502e+00,  3.023434e+09 
100, 20000, 1  4.181241e-02,  5.741836e+08 
100, 20000, 4  1.778939e+00,  3.373921e+09 
100, 20000, 7  1.535506e+00,  3.908808e+09 
100, 20000, 10  1.411064e+00,  4.253527e+09 
100, 20000, 13  1.519282e+00,  3.950550e+09 
100, 20000, 16  1.564607e+00,  3.836107e+09 
20000, 100, 1  3.240289e-02,  7.409215e+08 
20000, 100, 4  1.595298e+00,  3.762306e+09 
20000, 100, 7  1.235755e+00,  4.856951e+09 
20000, 100, 10  1.260694e+00,  4.760868e+09 
20000, 100, 13  1.361980e+00,  4.406819e+09 
20000, 100, 16  1.616653e+00,  3.712609e+09 
5000, 5000, 1  2.929692e-01,  1.028265e+09 
5000, 5000, 4  1.574392e+00,  3.826874e+09 
5000, 5000, 7  1.498681e+00,  4.020202e+09 
5000, 5000, 10  1.454697e+00,  4.141755e+09 
5000, 5000, 13  1.421419e+00,  4.238721e+09 
5000, 5000, 16  1.423166e+00,  4.233520e+09 
