version, runtime
parallel_v2_onlyouter,7.276225
parallel_v2_onlyouter,7.269788
parallel_v2_onlyouter,7.276118
parallel_v2_onlyouter,7.266156
parallel_v2_onlyouter,7.267796
parallel_v2_onlyouter,7.281238
parallel_v2_onlyouter,7.313692
parallel_v2_onlyouter,7.271346
parallel_v2_onlyouter,7.273636
parallel_v2_onlyouter,7.266365
parallel_v2_onlyouter,7.322489
parallel_v2_onlyouter,7.272921
parallel_v2_onlyouter,7.275517
parallel_v2_onlyouter,7.271205
parallel_v2_onlyouter,7.336964
parallel_v2_onlyouter,7.271027
parallel_v2_onlyouter,7.268820
parallel_v2_onlyouter,7.268597
parallel_v2_onlyouter,7.382148
parallel_v2_onlyouter,7.270707
parallel_v2_onlyouter,7.273312
parallel_v2_onlyouter,7.272724
parallel_v2_onlyouter,7.270968
parallel_v2_onlyouter,7.270382
parallel_v2_onlyouter,7.271139
parallel_v2_onlyouter,7.277932
parallel_v2_onlyouter,7.274641
parallel_v2_onlyouter,7.283697
parallel_v2_onlyouter,7.272973
parallel_v2_onlyouter,7.267138
parallel_v2_onlyouter,7.312004
parallel_v2_onlyouter,7.270395
parallel_v2_onlyouter,7.270390
parallel_v2_onlyouter,7.277657
parallel_v2_onlyouter,7.273061
parallel_v2_onlyouter,7.279923
parallel_v2_onlyouter,7.282776
parallel_v2_onlyouter,7.272554
parallel_v2_onlyouter,7.273616
parallel_v2_onlyouter,7.279489
parallel_v2_onlyouter,7.279424
parallel_v2_onlyouter,7.272081
parallel_v2_onlyouter,7.314054
parallel_v2_onlyouter,7.288890
parallel_v2_onlyouter,7.271535
parallel_v2_onlyouter,7.263540
parallel_v2_onlyouter,7.276362
parallel_v2_onlyouter,7.278131
parallel_v2_onlyouter,7.292475
parallel_v2_onlyouter,7.280482
parallel_v2_onlyouter,7.274974
parallel_v2_onlyouter,7.280786
parallel_v2_onlyouter,7.274142
parallel_v2_onlyouter,7.268715
parallel_v2_onlyouter,7.323367
parallel_v2_onlyouter,7.281102
parallel_v2_onlyouter,7.272387
parallel_v2_onlyouter,7.283142
parallel_v2_onlyouter,7.270520
parallel_v2_onlyouter,7.268349
parallel_v2_onlyouter,7.290341
parallel_v2_onlyouter,7.275086
parallel_v2_onlyouter,7.272505
parallel_v2_onlyouter,7.262705
parallel_v2_onlyouter,7.269746
parallel_v2_onlyouter,7.279334
parallel_v2_onlyouter,7.344621
parallel_v3_both,3.048873
parallel_v3_both,3.018053
parallel_v3_both,3.027983
parallel_v3_both,3.024449
parallel_v3_both,3.051944
parallel_v3_both,3.010845
parallel_v3_both,3.031637
parallel_v3_both,3.032398
parallel_v3_both,3.022255
parallel_v3_both,3.018812
parallel_v3_both,3.045544
parallel_v3_both,3.043391
parallel_v3_both,3.018510
parallel_v3_both,3.017394
parallel_v3_both,3.037164
parallel_v3_both,3.015349
parallel_v3_both,3.019953
parallel_v3_both,2.727241
parallel_v3_both,3.044942
parallel_v3_both,3.015780
parallel_v3_both,3.013666
parallel_v3_both,3.041298
parallel_v3_both,
parallel_v3_both,3.028832
parallel_v3_both,3.054659
parallel_v3_both,3.049281
parallel_v3_both,2.733136
parallel_v3_both,2.728247
parallel_v3_both,3.070352
parallel_v3_both,3.032371
parallel_v3_both,3.064493
parallel_v3_both,3.047393
parallel_v3_both,3.011927
parallel_v3_both,3.064548
parallel_v3_both,3.018446
parallel_v3_both,3.013682
parallel_v3_both,3.071272
parallel_v3_both,3.056927
parallel_v3_both,3.050750
parallel_v3_both,3.036410
parallel_v3_both,3.004558
parallel_v3_both,3.040795
parallel_v3_both,3.028933
parallel_v3_both,3.026662
parallel_v3_both,3.023638
parallel_v3_both,3.030239
parallel_v3_both,3.061731
parallel_v3_both,3.040297
parallel_v3_both,3.023034
parallel_v3_both,3.034230
parallel_v3_both,3.035321
parallel_v3_both,3.043675
parallel_v3_both,3.012148
parallel_v3_both,3.022106
parallel_v3_both,3.041676
parallel_v3_both,3.007513
parallel_v3_both,3.014972
parallel_v3_both,3.044710
parallel_v3_both,3.018928
parallel_v3_both,3.055184
parallel_v3_both,3.053422
parallel_v3_both,3.013770
parallel_v3_both,3.048996
parallel_v3_both,3.003880
parallel_v3_both,3.038217
parallel_v3_both,3.062263
parallel_v3_both,3.025095
parallel_v3_both,3.024859
parallel_v3_both,2.726946
parallel_v3_both,3.054516
parallel_v3_both,3.017753
parallel_v3_both,3.037556
parallel_v3_both,3.028822
parallel_v3_both,3.014899
parallel_v3_both,3.039929
parallel_v3_both,3.006536
parallel_v3_both,3.031525
parallel_v3_both,3.039987
parallel_v3_both,3.015282
parallel_v3_both,3.033823
parallel_v3_both,3.039827
parallel_v3_both,3.039522
parallel_v3_both,3.047315
parallel_v3_both,3.023565
parallel_v3_both,2.732380
parallel_v3_both,2.735884
parallel_v3_both,3.047913
parallel_v3_both,3.009848
parallel_v3_both,3.055548
parallel_v3_both,3.031649
parallel_v3_both,2.727993
parallel_v3_both,3.032265
parallel_v3_both,3.044886
parallel_v3_both,3.017300
parallel_v3_both,3.014145
parallel_v3_both,3.028146
parallel_v3_both,3.018281
parallel_v3_both,3.052499
parallel_v3_both,3.016897
parallel_v3_both,3.047730
parallel_v4_inline,3.009029
parallel_v4_inline,3.038582
parallel_v4_inline,3.029823
parallel_v4_inline,3.006250
parallel_v4_inline,3.003406
parallel_v4_inline,3.010902
parallel_v4_inline,3.026801
parallel_v4_inline,3.009652
parallel_v4_inline,3.026674
parallel_v4_inline,3.001363
parallel_v4_inline,3.020750
parallel_v4_inline,2.717747
parallel_v4_inline,3.009929
parallel_v4_inline,3.033246
parallel_v4_inline,3.041130
parallel_v4_inline,3.027023
parallel_v4_inline,3.031427
parallel_v4_inline,3.012202
parallel_v4_inline,2.739218
parallel_v4_inline,3.013586
parallel_v4_inline,3.005292
parallel_v4_inline,3.051714
parallel_v4_inline,3.010948
parallel_v4_inline,3.005104
parallel_v4_inline,3.026308
parallel_v4_inline,3.040850
parallel_v4_inline,3.040350
parallel_v4_inline,3.025738
parallel_v4_inline,3.027312
parallel_v4_inline,3.040065
parallel_v4_inline,3.015943
parallel_v4_inline,3.024837
parallel_v4_inline,3.016947
parallel_v4_inline,3.025861
parallel_v4_inline,3.007286
parallel_v4_inline,3.041288
parallel_v4_inline,3.043294
parallel_v4_inline,3.034552
parallel_v4_inline,3.026907
parallel_v4_inline,3.009960
parallel_v4_inline,3.028269
parallel_v4_inline,3.036833
parallel_v4_inline,3.038668
parallel_v4_inline,3.024758
parallel_v4_inline,3.015011
parallel_v4_inline,3.045400
parallel_v4_inline,3.048081
parallel_v4_inline,3.040032
parallel_v4_inline,3.019346
parallel_v4_inline,3.032833
parallel_v4_inline,3.034091
parallel_v4_inline,3.020089
parallel_v4_inline,3.025334
parallel_v4_inline,3.049847
parallel_v4_inline,3.034469
parallel_v4_inline,3.035110
parallel_v4_inline,3.019797
parallel_v4_inline,3.015947
parallel_v4_inline,3.010337
parallel_v4_inline,3.020218
parallel_v4_inline,2.997588
parallel_v4_inline,3.030562
parallel_v4_inline,3.040431
parallel_v4_inline,3.018092
parallel_v4_inline,3.033641
parallel_v4_inline,3.044239
